[2026-09-03T09:58:59.038Z INFO  gresse::http_server] running CRDT HTTP server
[2026-09-03T10:04:59.115Z INFO  gresse::network] replica 178842683849156807 discovered network member NetworkMember { pid: 178842684426432107, address: 13.38.47.15:19080, final_counter: None }
[2026-09-03T10:04:59.454Z INFO  gresse::network] replica 178842683849156807 registered bidirectional network channel for replica 178842684426432107
[2026-09-03T10:04:59.454Z INFO  gresse::replica] replica 178842683849156807 established peer replication connection with replica 178842684426432107
[2026-09-03T10:04:59.592Z INFO  gresse::network] replica 178842683849156807 registered bidirectional network channel for replica 178842684286997607
[2026-09-03T10:04:59.592Z INFO  gresse::replica] replica 178842683849156807 established peer replication connection with replica 178842684286997607
[2026-09-03T10:05:01.006Z INFO  gresse::network] replica 178842683849156807 registered bidirectional network channel for replica 178842684426433107
[2026-09-03T10:05:01.006Z INFO  gresse::replica] replica 178842683849156807 established peer replication connection with replica 178842684426433107
[2026-09-03T10:05:24.905Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-03T10:05:32.904Z WARN  gresse::replica] replica 178842683849156807 deferred pull request to peer 178842684426436104: channel closed
[2026-09-03T10:05:58.836Z INFO  gresse::replica] shutdown signal received for replica 178842683849156807
[2026-09-03T10:05:58.836Z INFO  gresse::replica] replica 178842683849156807 shutting down with 14 connected writers
[2026-09-03T10:05:59.123Z INFO  gresse::http_server] http server received shutdown signal
[2026-09-03T10:05:59.123Z INFO  gresse::http_server] http server shutdown complete
[2026-09-03T10:05:59.123Z INFO  gresse::network] network manager for replica 178842683849156807 shutdown complete
