[2026-09-01T09:27:42.612Z INFO  gresse::http_server] running CRDT HTTP server
[2026-09-01T09:27:43.157Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759182601
[2026-09-01T09:27:43.210Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843465701
[2026-09-01T09:27:43.210Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843465701
[2026-09-01T09:27:43.444Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825481046243401
[2026-09-01T09:27:43.444Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825481046243401
[2026-09-01T09:27:43.460Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759183601
[2026-09-01T09:27:43.460Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759183601
[2026-09-01T09:27:43.522Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843466701
[2026-09-01T09:27:43.522Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843466701
[2026-09-01T09:28:42.689Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480714263201 with final counter Some(58)
[2026-09-01T09:28:42.840Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480714264201 with final counter Some(59)
[2026-09-01T09:28:42.933Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480714265201 with final counter Some(57)
[2026-09-01T09:28:59.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:29:13.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480759179601: channel closed
[2026-09-01T09:29:19.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:29:22.831Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:29:41.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480714266201: channel closed
[2026-09-01T09:29:42.208Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480714263202
[2026-09-01T09:29:42.208Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480714263202
[2026-09-01T09:29:42.318Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759179602
[2026-09-01T09:29:42.318Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759179602
[2026-09-01T09:29:42.384Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480714264202
[2026-09-01T09:29:42.384Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480714264202
[2026-09-01T09:29:42.565Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480714265202
[2026-09-01T09:29:42.565Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480714265202
[2026-09-01T09:29:42.703Z INFO  gresse::network] replica 178825481046241401 discovered network member NetworkMember { pid: 178825480714266202, address: 16.170.108.158:19083, final_counter: None }
[2026-09-01T09:29:42.707Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480714266202
[2026-09-01T09:29:42.707Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480714266202
[2026-09-01T09:29:42.903Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480714267202
[2026-09-01T09:29:42.903Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480714267202
[2026-09-01T09:29:58.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480714267201: channel closed
[2026-09-01T09:30:42.936Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480759180601 with final counter Some(326)
[2026-09-01T09:30:43.140Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480759181601 with final counter Some(326)
[2026-09-01T09:30:43.223Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480759182601 with final counter Some(327)
[2026-09-01T09:30:59.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:31:04.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480759183601: channel closed
[2026-09-01T09:31:12.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:31:14.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480843462701: channel closed
[2026-09-01T09:31:42.437Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843462702
[2026-09-01T09:31:42.437Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843462702
[2026-09-01T09:31:42.493Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759180602
[2026-09-01T09:31:42.493Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759180602
[2026-09-01T09:31:42.684Z INFO  gresse::network] replica 178825481046241401 discovered network member NetworkMember { pid: 178825480759181602, address: 3.68.220.182:19082, final_counter: None }
[2026-09-01T09:31:42.849Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843463702
[2026-09-01T09:31:42.849Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843463702
[2026-09-01T09:31:42.924Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759181602
[2026-09-01T09:31:42.924Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759181602
[2026-09-01T09:31:43.419Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759182602
[2026-09-01T09:31:43.419Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759182602
[2026-09-01T09:31:43.726Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480759183602
[2026-09-01T09:31:43.726Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480759183602
[2026-09-01T09:31:50.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:32:00.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480843463701: channel closed
[2026-09-01T09:32:42.137Z INFO  gresse::replica] replica 178825481046241401 gc departed_pids=None updated_stable=DotSet { set: {178825480759180602: -1, 178825480759183602: -1, 178825480714267201: 1, 178825480759181602: -1, 178825480843464701: 11, 178825480759182602: -1, 178825480957160901: 7, 178825480957158901: 10, 178825480759183601: 0, 178825480843463701: 6, 178825481046243401: 8, 178825480957161901: 8, 178825480714264201: 9, 178825480759181601: 8, 178825480714265202: -1, 178825481046242401: 7, 178825480843465701: 11, 178825480714267202: -1, 178825480843462701: 5, 178825480843462702: -1, 178825480759179602: -1, 178825480957159901: 4, 178825480759180601: 6, 178825480843463702: -1, 178825480714265201: 6, 178825480759182601: 9, 178825480714263201: 8, 178825481046239401: 7, 178825481046240401: 3, 178825480957157901: 6, 178825480714263202: -1, 178825481046241401: 6, 178825480714266201: 14, 178825480759179601: 10, 178825480714264202: -1, 178825480714266202: -1, 178825480843466701: -1} }
[2026-09-01T09:32:42.569Z INFO  gresse::replica] replica 178825481046241401 completed gc round
[2026-09-01T09:32:42.756Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480843464701 with final counter Some(616)
[2026-09-01T09:32:47.686Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480843465701 with final counter Some(618)
[2026-09-01T09:32:47.793Z INFO  gresse::replica] replica 178825481046241401 observed shutdown descriptor for replica 178825480843466701 with final counter Some(619)
[2026-09-01T09:32:52.832Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T09:32:59.832Z WARN  gresse::replica] replica 178825481046241401 deferred pull request to peer 178825480957157901: channel closed
[2026-09-01T09:33:42.363Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480957157902
[2026-09-01T09:33:42.363Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480957157902
[2026-09-01T09:33:42.649Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843464702
[2026-09-01T09:33:42.649Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843464702
[2026-09-01T09:33:42.664Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480957158902
[2026-09-01T09:33:42.664Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480957158902
[2026-09-01T09:33:43.049Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480957159902
[2026-09-01T09:33:43.049Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480957159902
[2026-09-01T09:33:43.239Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843465702
[2026-09-01T09:33:43.239Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843465702
[2026-09-01T09:33:43.874Z INFO  gresse::network] replica 178825481046241401 registered bidirectional network channel for replica 178825480843466702
[2026-09-01T09:33:43.874Z INFO  gresse::replica] replica 178825481046241401 established peer replication connection with replica 178825480843466702
